id,abstract
17861,"  The interaction that occurs between a light solid object and a horizontal
soap film of a bamboo foam contained in a cylindrical tube is simulated in 3D.
We vary the shape of the falling object from a sphere to a cube by changing a
single shape parameter as well as varying the initial orientation and position
of the object. We investigate in detail how the soap film deforms in all these
cases, and determine the network and pressure forces that a foam exerts on a
falling object, due to surface tension and bubble pressure respectively. We
show that a cubic particle in a particular orientation experiences the largest
drag force, and that this orientation is also the most likely outcome of
dropping a cube from an arbitrary orientation through a bamboo foam.
"
19791,"  One-dimensional systems obtained as low-energy limits of hybrid
superconductor-topological insulator devices provide means of production,
transport, and destruction of Majorana bound states (MBSs) by variations of the
magnetic flux. When two or more pairs of MBSs are present in the intermediate
state, there is a possibility of a Landau-Zener transition, wherein even a slow
variation of the flux leads to production of a quasiparticle pair. We study
numerically a version of this process, with four MBSs produced and subsequently
destroyed, and find that, quite universally, the probability of quasiparticle
production in it is 50%. This implies that the effect may be a limiting factor
in applications requiring a high degree of quantum coherence.
"
698,"  A multi-user multi-armed bandit (MAB) framework is used to develop algorithms
for uncoordinated spectrum access. The number of users is assumed to be unknown
to each user. A stochastic setting is first considered, where the rewards on a
channel are the same for each user. In contrast to prior work, it is assumed
that the number of users can possibly exceed the number of channels, and that
rewards can be non-zero even under collisions. The proposed algorithm consists
of an estimation phase and an allocation phase. It is shown that if every user
adopts the algorithm, the system wide regret is constant with time with high
probability. The regret guarantees hold for any number of users and channels,
in particular, even when the number of users is less than the number of
channels. Next, an adversarial multi-user MAB framework is considered, where
the rewards on the channels are user-dependent. It is assumed that the number
of users is less than the number of channels, and that the users receive zero
reward on collision. The proposed algorithm combines the Exp3.P algorithm
developed in prior work for single user adversarial bandits with a collision
resolution mechanism to achieve sub-linear regret. It is shown that if every
user employs the proposed algorithm, the system wide regret is of the order
$O(T^\frac{3}{4})$ over a horizon of time $T$. The algorithms in both
stochastic and adversarial scenarios are extended to the dynamic case where the
number of users in the system evolves over time and are shown to lead to
sub-linear regret.
"
4936,"  Predicting the next activity of a running process is an important aspect of
process management. Recently, artificial neural networks, so called
deep-learning approaches, have been proposed to address this challenge. This
demo paper describes a software application that applies the Tensorflow
deep-learning framework to process prediction. The software application reads
industry-standard XES files for training and presents the user with an
easy-to-use graphical user interface for both training and prediction. The
system provides several improvements over earlier work. This demo paper focuses
on the software implementation and describes the architecture and user
interface.
"
10986,"  It is well known that the Euler vortex patch in $\mathbb{R}^{2}$ will remain
regular if it is regular enough initially. In bounded domains, the regularity
theory for patch solutions is less complete. We study here the Euler vortex
patch in a disk. We prove global in time regularity by providing the upper
bound of the growth of curvature of the patch boundary. For a special symmetric
scenario, we construct an example of double exponential curvature growth,
showing that such upper bound is qualitatively sharp.
"
19314,"  In this work we introduce malware detection from raw byte sequences as a
fruitful research area to the larger machine learning community. Building a
neural network for such a problem presents a number of interesting challenges
that have not occurred in tasks such as image processing or NLP. In particular,
we note that detection from raw bytes presents a sequence problem with over two
million time steps and a problem where batch normalization appear to hinder the
learning process. We present our initial work in building a solution to tackle
this problem, which has linear complexity dependence on the sequence length,
and allows for interpretable sub-regions of the binary to be identified. In
doing so we will discuss the many challenges in building a neural network to
process data at this scale, and the methods we used to work around them.
"
4635,"  This paper proposes a novel semi-distributed and practical ICIC scheme based
on the Almost Blank SubFrame (ABSF) approach specified by 3GPP. We define two
mathematical programming problems for the cases of guaranteed and best-effort
traffic, and use game theory to study the properties of the derived ICIC
distributed schemes, which are compared in detail against unaffordable
centralized schemes. Based on the analysis of the proposed models, we define
Distributed Multi-traffic Scheduling (DMS), a unified distributed framework for
adaptive interference-aware scheduling of base stations in future cellular
networks which accounts for both guaranteed and best-effort traffic. DMS
follows a two-tier approach, consisting of local ABSF schedulers, which perform
the resource distribution between guaranteed and best effort traffic, and a
lightweight local supervisor, which coordinates ABSF local decisions. As a
result of such a two-tier design, DMS requires very light signaling to drive
the local schedulers to globally efficient operating points. As shown by means
of numerical results, DMS allows to (i) maximize radio resources reuse, (ii)
provide requested quality for guaranteed traffic, (iii) minimize the time
dedicated to guaranteed traffic to leave room for best-effort traffic, and (iv)
maximize resource utilization efficiency for best-effort traffic.
"
9752,"  Starting with a graph, two players take turns in either deleting an edge or
deleting a vertex and all incident edges. The player removing the last vertex
wins. We review the known results for this game and extend the computation of
nim-values to new families of graphs. A conjecture of Khandhawit and Ye on the
nim-values of graphs with one odd cycle is proved. We also see that, for wheels
and their subgraphs, this game exhibits a surprising amount of unexplained
regularity.
"
3928,"  When the residents of Flint learned that lead had contaminated their water
system, the local government made water-testing kits available to them free of
charge. The city government published the results of these tests, creating a
valuable dataset that is key to understanding the causes and extent of the lead
contamination event in Flint. This is the nation's largest dataset on lead in a
municipal water system.
In this paper, we predict the lead contamination for each household's water
supply, and we study several related aspects of Flint's water troubles, many of
which generalize well beyond this one city. For example, we show that elevated
lead risks can be (weakly) predicted from observable home attributes. Then we
explore the factors associated with elevated lead. These risk assessments were
developed in part via a crowd sourced prediction challenge at the University of
Michigan. To inform Flint residents of these assessments, they have been
incorporated into a web and mobile application funded by \texttt{Google.org}.
We also explore questions of self-selection in the residential testing program,
examining which factors are linked to when and how frequently residents
voluntarily sample their water.
"
7121,"  In this paper a new long-term survival distribution is proposed. The so
called long term Fréchet distribution allows us to fit data where a part of
the population is not susceptible to the event of interest. This model may be
used, for example, in clinical studies where a portion of the population can be
cured during a treatment. It is shown an account of mathematical properties of
the new distribution such as its moments and survival properties. As well is
presented the maximum likelihood estimators (MLEs) for the parameters. A
numerical simulation is carried out in order to verify the performance of the
MLEs. Finally, an important application related to the leukemia free-survival
times for transplant patients are discussed to illustrates our proposed
distribution
"
11724,"  Given a geometric path, the Time-Optimal Path Tracking problem consists in
finding the control strategy to traverse the path time-optimally while
regulating tracking errors. A simple yet effective approach to this problem is
to decompose the controller into two components: (i)~a path controller, which
modulates the parameterization of the desired path in an online manner,
yielding a reference trajectory; and (ii)~a tracking controller, which takes
the reference trajectory and outputs joint torques for tracking. However, there
is one major difficulty: the path controller might not find any feasible
reference trajectory that can be tracked by the tracking controller because of
torque bounds. In turn, this results in degraded tracking performances. Here,
we propose a new path controller that is guaranteed to find feasible reference
trajectories by accounting for possible future perturbations. The main
technical tool underlying the proposed controller is Reachability Analysis, a
new method for analyzing path parameterization problems. Simulations show that
the proposed controller outperforms existing methods.
"
11307,"  In order to alleviate data sparsity and overfitting problems in maximum
likelihood estimation (MLE) for sequence prediction tasks, we propose the
Generative Bridging Network (GBN), in which a novel bridge module is introduced
to assist the training of the sequence prediction model (the generator
network). Unlike MLE directly maximizing the conditional likelihood, the bridge
extends the point-wise ground truth to a bridge distribution conditioned on it,
and the generator is optimized to minimize their KL-divergence. Three different
GBNs, namely uniform GBN, language-model GBN and coaching GBN, are proposed to
penalize confidence, enhance language smoothness and relieve learning burden.
Experiments conducted on two recognized sequence prediction tasks (machine
translation and abstractive text summarization) show that our proposed GBNs can
yield significant improvements over strong baselines. Furthermore, by analyzing
samples drawn from different bridges, expected influences on the generator are
verified.
"
2319,"  Convolutional Neural Networks have been a subject of great importance over
the past decade and great strides have been made in their utility for producing
state of the art performance in many computer vision problems. However, the
behavior of deep networks is yet to be fully understood and is still an active
area of research. In this work, we present an intriguing behavior: pre-trained
CNNs can be made to improve their predictions by structurally perturbing the
input. We observe that these perturbations - referred as Guided Perturbations -
enable a trained network to improve its prediction performance without any
learning or change in network weights. We perform various ablative experiments
to understand how these perturbations affect the local context and feature
representations. Furthermore, we demonstrate that this idea can improve
performance of several existing approaches on semantic segmentation and scene
labeling tasks on the PASCAL VOC dataset and supervised classification tasks on
MNIST and CIFAR10 datasets.
"
7275,"  T-310 is a cipher that was used for encryption of governmental communications
in East Germany during the final years of the Cold War. Due to its complexity
and the encryption process,there was no published attack for a period of more
than 40 years until 2018 by Nicolas T. Courtois et al. in [10]. In this thesis
we study the so called 'long term keys' that were used in the cipher, in order
to expose weaknesses which will assist the design of various attacks on T-310.
"
2535,"  One of the challenges in model-based control of stochastic dynamical systems
is that the state transition dynamics are involved, and it is not easy or
efficient to make good-quality predictions of the states. Moreover, there are
not many representational models for the majority of autonomous systems, as it
is not easy to build a compact model that captures the entire dynamical
subtleties and uncertainties. In this work, we present a hierarchical Bayesian
linear regression model with local features to learn the dynamics of a
micro-robotic system as well as two simpler examples, consisting of a
stochastic mass-spring damper and a stochastic double inverted pendulum on a
cart. The model is hierarchical since we assume non-stationary priors for the
model parameters. These non-stationary priors make the model more flexible by
imposing priors on the priors of the model. To solve the maximum likelihood
(ML) problem for this hierarchical model, we use the variational expectation
maximization (EM) algorithm, and enhance the procedure by introducing hidden
target variables. The algorithm yields parsimonious model structures, and
consistently provides fast and accurate predictions for all our examples
involving large training and test sets. This demonstrates the effectiveness of
the method in learning stochastic dynamics, which makes it suitable for future
use in a paradigm, such as model-based reinforcement learning, to compute
optimal control policies in real time.
"
10372,"  In this work the issue of Bayesian inference for stationary data is
addressed. Therefor a parametrization of a statistically suitable subspace of
the the shift-ergodic probability measures on a Cartesian product of some
finite state space is given using an inverse limit construction. Moreover, an
explicit model for the prior is given by taking into account an additional step
in the usual stepwise sampling scheme of data. An update to the posterior is
defined by exploiting this augmented sample scheme. Thereby, its model-step is
updated using a measurement of the empirical distances between the model
classes.
"
2283,"  Designing decentralized policies for wireless communication networks is a
crucial problem, which has only been partially solved in the literature so far.
In this paper, we propose the Decentralized Markov Decision Process (Dec-MDP)
framework to analyze a wireless sensor network with multiple users which access
a common wireless channel. We consider devices with energy harvesting
capabilities, so that they aim at balancing the energy arrivals with the data
departures and with the probability of colliding with other nodes. Randomly
over time, an access point triggers a SYNC slot, wherein it recomputes the
optimal transmission parameters of the whole network, and distributes this
information. Every node receives its own policy, which specifies how it should
access the channel in the future, and, thereafter, proceeds in a fully
decentralized fashion, without interacting with other entities in the network.
We propose a multi-layer Markov model, where an external MDP manages the jumps
between SYNC slots, and an internal Dec-MDP computes the optimal policy in the
near future. We numerically show that, because of the harvesting, a fully
orthogonal scheme (e.g., TDMA-like) is suboptimal in energy harvesting
scenarios, and the optimal trade-off lies between an orthogonal and a random
access system.
"
7125,"  We present a family of self-consistent axisymmetric rotating globular cluster
models which are fitted to spectroscopic data for NGC 362, NGC 1851, NGC 2808,
NGC 4372, NGC 5927 and NGC 6752 to provide constraints on their physical and
kinematic properties, including their rotation signals. They are constructed by
flattening Modified Plummer profiles, which have the same asymptotic behaviour
as classical Plummer models, but can provide better fits to young clusters due
to a slower turnover in the density profile. The models are in dynamical
equilibrium as they depend solely on the action variables. We employ a fully
Bayesian scheme to investigate the uncertainty in our model parameters
(including mass-to-light ratios and inclination angles) and evaluate the
Bayesian evidence ratio for rotating to non-rotating models. We find convincing
levels of rotation only in NGC 2808. In the other clusters, there is just a
hint of rotation (in particular, NGC 4372 and NGC 5927), as the data quality
does not allow us to draw strong conclusions. Where rotation is present, we
find that it is confined to the central regions, within radii of $R \leq 2
r_h$. As part of this work, we have developed a novel q-Gaussian basis
expansion of the line-of-sight velocity distributions, from which general
models can be constructed via interpolation on the basis coefficients.
"
3201,"  For high-dimensional sparse linear models, how to construct confidence
intervals for coefficients remains a difficult question. The main reason is the
complicated limiting distributions of common estimators such as the Lasso.
Several confidence interval construction methods have been developed, and
Bootstrap Lasso+OLS is notable for its simple technicality, good
interpretability, and comparable performance with other more complicated
methods. However, Bootstrap Lasso+OLS depends on the beta-min assumption, a
theoretic criterion that is often violated in practice. In this paper, we
introduce a new method called Bootstrap Lasso+Partial Ridge (LPR) to relax this
assumption. LPR is a two-stage estimator: first using Lasso to select features
and subsequently using Partial Ridge to refit the coefficients. Simulation
results show that Bootstrap LPR outperforms Bootstrap Lasso+OLS when there
exist small but non-zero coefficients, a common situation violating the
beta-min assumption. For such coefficients, compared to Bootstrap Lasso+OLS,
confidence intervals constructed by Bootstrap LPR have on average 50% larger
coverage probabilities. Bootstrap LPR also has on average 35% shorter
confidence interval lengths than the de-sparsified Lasso methods, regardless of
whether linear models are misspecified. Additionally, we provide theoretical
guarantees of Bootstrap LPR under appropriate conditions and implement it in
the R package ""HDCI.""
"
4582,"  We study the adjoint of the double layer potential associated with the
Laplacian (the adjoint of the Neumann-Poincaré operator), as a map on the
boundary surface $\Gamma$ of a domain in $\mathbb{R}^3$ with conical points.
The spectrum of this operator directly reflects the well-posedness of related
transmission problems across $\Gamma$. In particular, if the domain is
understood as an inclusion with complex permittivity $\epsilon$, embedded in a
background medium with unit permittivity, then the polarizability tensor of the
domain is well-defined when $(\epsilon+1)/(\epsilon-1)$ belongs to the
resolvent set in energy norm. We study surfaces $\Gamma$ that have a finite
number of conical points featuring rotational symmetry. On the energy space, we
show that the essential spectrum consists of an interval. On $L^2(\Gamma)$,
i.e. for square-integrable boundary data, we show that the essential spectrum
consists of a countable union of curves, outside of which the Fredholm index
can be computed as a winding number with respect to the essential spectrum. We
provide explicit formulas, depending on the opening angles of the conical
points. We reinforce our study with very precise numerical experiments,
computing the energy space spectrum and the spectral measures of the
polarizability tensor in two different examples. Our results indicate that the
densities of the spectral measures may approach zero extremely rapidly in the
continuous part of the energy space spectrum.
"
17804,"  We show how an ensemble of $Q^*$-functions can be leveraged for more
effective exploration in deep reinforcement learning. We build on well
established algorithms from the bandit setting, and adapt them to the
$Q$-learning setting. We propose an exploration strategy based on
upper-confidence bounds (UCB). Our experiments show significant gains on the
Atari benchmark.
"
4246,"  The recognition of actions from video sequences has many applications in
health monitoring, assisted living, surveillance, and smart homes. Despite
advances in sensing, in particular related to 3D video, the methodologies to
process the data are still subject to research. We demonstrate superior results
by a system which combines recurrent neural networks with convolutional neural
networks in a voting approach. The gated-recurrent-unit-based neural networks
are particularly well-suited to distinguish actions based on long-term
information from optical tracking data; the 3D-CNNs focus more on detailed,
recent information from video data. The resulting features are merged in an SVM
which then classifies the movement. In this architecture, our method improves
recognition rates of state-of-the-art methods by 14% on standard data sets.
"
2797,"  Leakage of polarized Galactic diffuse emission into total intensity can
potentially mimic the 21-cm signal coming from the epoch of reionization (EoR),
as both of them might have fluctuating spectral structure. Although we are
sensitive to the EoR signal only in small fields of view, chromatic sidelobes
from further away can contaminate the inner region. Here, we explore the
effects of leakage into the 'EoR window' of the cylindrically averaged power
spectra (PS) within wide fields of view using both observation and simulation
of the 3C196 and NCP fields, two observing fields of the LOFAR-EoR project. We
present the polarization PS of two one-night observations of the two fields and
find that the NCP field has higher fluctuations along frequency, and
consequently exhibits more power at high-$k_\parallel$ that could potentially
leak to Stokes $I$. Subsequently, we simulate LOFAR observations of Galactic
diffuse polarized emission based on a model to assess what fraction of
polarized power leaks into Stokes $I$ because of the primary beam. We find that
the rms fractional leakage over the instrumental $k$-space is $0.35\%$ in the
3C196 field and $0.27\%$ in the NCP field, and it does not change significantly
within the diameters of $15^\circ$, $9^\circ$ and $4^\circ$. Based on the
observed PS and simulated fractional leakage, we show that a similar level of
leakage into Stokes $I$ is expected in the 3C196 and NCP fields, and the
leakage can be considered to be a bias in the PS.
"
2048,"  Linear regression models contaminated by Gaussian noise (inlier) and possibly
unbounded sparse outliers are common in many signal processing applications.
Sparse recovery inspired robust regression (SRIRR) techniques are shown to
deliver high quality estimation performance in such regression models.
Unfortunately, most SRIRR techniques assume \textit{a priori} knowledge of
noise statistics like inlier noise variance or outlier statistics like number
of outliers. Both inlier and outlier noise statistics are rarely known
\textit{a priori} and this limits the efficient operation of many SRIRR
algorithms. This article proposes a novel noise statistics oblivious algorithm
called residual ratio thresholding GARD (RRT-GARD) for robust regression in the
presence of sparse outliers. RRT-GARD is developed by modifying the recently
proposed noise statistics dependent greedy algorithm for robust de-noising
(GARD). Both finite sample and asymptotic analytical results indicate that
RRT-GARD performs nearly similar to GARD with \textit{a priori} knowledge of
noise statistics. Numerical simulations in real and synthetic data sets also
point to the highly competitive performance of RRT-GARD.
"
1996,"  We consider learning a predictor which is non-discriminatory with respect to
a ""protected attribute"" according to the notion of ""equalized odds"" proposed by
Hardt et al. [2016]. We study the problem of learning such a non-discriminatory
predictor from a finite training set, both statistically and computationally.
We show that a post-hoc correction approach, as suggested by Hardt et al, can
be highly suboptimal, present a nearly-optimal statistical procedure, argue
that the associated computational problem is intractable, and suggest a second
moment relaxation of the non-discrimination definition for which learning is
tractable.
"
3290,"  We describe a parallel, adaptive, multi-block algorithm for explicit
integration of time dependent partial differential equations on two-dimensional
Cartesian grids. The grid layout we consider consists of a nested hierarchy of
fixed size, non-overlapping, logically Cartesian grids stored as leaves in a
quadtree. Dynamic grid refinement and parallel partitioning of the grids is
done through the use of the highly scalable quadtree/octree library p4est.
Because our concept is multi-block, we are able to easily solve on a variety of
geometries including the cubed sphere. In this paper, we pay special attention
to providing details of the parallel ghost-filling algorithm needed to ensure
that both corner and edge ghost regions around each grid hold valid values.
We have implemented this algorithm in the ForestClaw code using single-grid
solvers from ClawPack, a software package for solving hyperbolic PDEs using
finite volumes methods. We show weak and strong scalability results for scalar
advection problems on two-dimensional manifold domains on 1 to 64Ki MPI
processes, demonstrating neglible regridding overhead.
"
20278,"  We explore the notion of the quantum auxiliary linear problem and the
associated problem of quantum Backlund transformations (BT). In this context we
systematically construct the analogue of the classical formula that provides
the whole hierarchy of the time components of Lax pairs at the quantum level
for both closed and open integrable lattice models. The generic time evolution
operator formula is particularly interesting and novel at the quantum level
when dealing with systems with open boundary conditions. In the same frame we
show that the reflection K-matrix can also be viewed as a particular type of
BT, fixed at the boundaries of the system. The q-oscillator (q-boson) model, a
variant of the Ablowitz-Ladik model, is then employed as a paradigm to
illustrate the method. Particular emphasis is given to the time part of the
quantum BT as possible connections and applications to the problem of quantum
quenches as well as the time evolution of local quantum impurities are evident.
A discussion on the use of Bethe states as well as coherent states for the
study of the time evolution is also presented.
"
11370,"  We study the effect of constant shifts on the zeros of rational harmomic
functions $f(z) = r(z) - \conj{z}$. In particular, we characterize how shifting
through the caustics of $f$ changes the number of zeros and their respective
orientations. This also yields insight into the nature of the singular zeros of
$f$. Our results have applications in gravitational lensing theory, where
certain such functions $f$ represent gravitational point-mass lenses, and a
constant shift can be interpreted as the position of the light source of the
lens.
"
9206,"  We calculate the scrambling rate $\lambda_L$ and the butterfly velocity $v_B$
associated with the growth of quantum chaos for a solvable large-$N$
electron-phonon system. We study a temperature regime in which the electrical
resistivity of this system exceeds the Mott-Ioffe-Regel limit and increases
linearly with temperature - a sign that there are no long-lived charged
quasiparticles - although the phonons remain well-defined quasiparticles. The
long-lived phonons determine $\lambda_L$, rendering it parametrically smaller
than the theoretical upper-bound $\lambda_L \ll \lambda_{max}=2\pi T/\hbar$.
Significantly, the chaos properties seem to be intrinsic - $\lambda_L$ and
$v_B$ are the same for electronic and phononic operators. We consider two
models - one in which the phonons are dispersive, and one in which they are
dispersionless. In either case, we find that $\lambda_L$ is proportional to the
inverse phonon lifetime, and $v_B$ is proportional to the effective phonon
velocity. The thermal and chaos diffusion constants, $D_E$ and $D_L\equiv
v_B^2/\lambda_L$, are always comparable, $D_E \sim D_L$. In the dispersive
phonon case, the charge diffusion constant $D_C$ satisfies $D_L\gg D_C$, while
in the dispersionless case $D_L \ll D_C$.
"
7487,"  HIV RNA viral load (VL) is an important outcome variable in studies of HIV
infected persons. There exists only a handful of methods which classify
patients by viral load patterns. Most methods place limits on the use of viral
load measurements, are often specific to a particular study design, and do not
account for complex, temporal variation. To address this issue, we propose a
set of four unambiguous computable characteristics (features) of time-varying
HIV viral load patterns, along with a novel centroid-based classification
algorithm, which we use to classify a population of 1,576 HIV positive clinic
patients into one of five different viral load patterns (clusters) often found
in the literature: durably suppressed viral load (DSVL), sustained low viral
load (SLVL), sustained high viral load (SHVL), high viral load suppression
(HVLS), and rebounding viral load (RVL). The centroid algorithm summarizes
these clusters in terms of their centroids and radii. We show that this allows
new viral load patterns to be assigned pattern membership based on the distance
from the centroid relative to its radius, which we term radial normalization
classification. This method has the benefit of providing an objective and
quantitative method to assign viral load pattern membership with a concise and
interpretable model that aids clinical decision making. This method also
facilitates meta-analyses by providing computably distinct HIV categories.
Finally we propose that this novel centroid algorithm could also be useful in
the areas of cluster comparison for outcomes research and data reduction in
machine learning.
"
13718,"  We discuss various characterizations of synthetic upper Ricci bounds for
metric measure spaces in terms of heat flow, entropy and optimal transport. In
particular, we present a characterization in terms of semiconcavity of the
entropy along certain Wasserstein geodesics which is stable under convergence
of mm-spaces. And we prove that a related characterization is equivalent to an
asymptotic lower bound on the growth of the Wasseretein distance between heat
flows. For weighted Riemannian manifolds, the crucial result will be a precise
uniform two-sided bound for \begin{eqnarray*}\frac{d}{dt}\Big|_{t=0}W\big(\hat
P_t\delta_x,\hat P_t\delta_y\big)\end{eqnarray*} in terms of the mean value of
the Bakry-Emery Ricci tensor $\mathrm{Ric}+\mathrm{Hess}\, f$ along the
minimizing geodesic from $x$ to $y$ and an explicit correction term depending
on the bound for the curvature along this curve.
"
3643,"  The ambitious goals of precision cosmology with wide-field optical surveys
such as the Dark Energy Survey (DES) and the Large Synoptic Survey Telescope
(LSST) demand, as their foundation, precision CCD astronomy. This in turn
requires an understanding of previously uncharacterized sources of systematic
error in CCD sensors, many of which manifest themselves as static effective
variations in pixel area. Such variation renders a critical assumption behind
the traditional procedure of flat fielding--that a sensor's pixels comprise a
uniform grid--invalid. In this work, we present a method to infer a curl-free
model of a sensor's underlying pixel grid from flat field images, incorporating
the superposition of all electrostatic sensor effects--both known and
unknown--present in flat field data. We use these pixel grid models to estimate
the overall impact of sensor systematics on photometry, astrometry, and PSF
shape measurements in a representative sensor from the Dark Energy Camera
(DECam) and a prototype LSST sensor. Applying the method to DECam data recovers
known significant sensor effects for which corrections are currently being
developed within DES. For an LSST prototype CCD with pixel-response
non-uniformity (PRNU) of 0.4%, we find the impact of ""improper"" flat-fielding
on these observables is negligible in nominal .7"" seeing conditions. These
errors scale linearly with the PRNU, so for future LSST production sensors,
which may have larger PRNU, our method provides a way to assess whether
pixel-level calibration beyond flat fielding will be required.
"
2680,"  A new prior is proposed for representation learning, which can be combined
with other priors in order to help disentangling abstract factors from each
other. It is inspired by the phenomenon of consciousness seen as the formation
of a low-dimensional combination of a few concepts constituting a conscious
thought, i.e., consciousness as awareness at a particular time instant. This
provides a powerful constraint on the representation in that such
low-dimensional thought vectors can correspond to statements about reality
which are true, highly probable, or very useful for taking decisions. The fact
that a few elements of the current state can be combined into such a predictive
or useful statement is a strong constraint and deviates considerably from the
maximum likelihood approaches to modelling data and how states unfold in the
future based on an agent's actions. Instead of making predictions in the
sensory (e.g. pixel) space, the consciousness prior allows the agent to make
predictions in the abstract space, with only a few dimensions of that space
being involved in each of these predictions. The consciousness prior also makes
it natural to map conscious states to natural language utterances or to express
classical AI knowledge in the form of facts and rules, although the conscious
states may be richer than what can be expressed easily in the form of a
sentence, a fact or a rule.
"
20683,"  In this work, we present a parallel, fully-distributed finite element
numerical framework to simulate the low-frequency electromagnetic response of
superconducting devices, which allows to efficiently exploit HPC platforms. We
select the so-called H-formulation, which uses the magnetic field as a state
variable. Nédélec elements (of arbitrary order) are required for an
accurate approximation of the H-formulation for modelling electromagnetic
fields along interfaces between regions with high contrast medium properties.
An h-adaptive mesh refinement technique customized for Nédélec elements
leads to a structured fine mesh in areas of interest whereas a smart coarsening
is obtained in other regions. The composition of a tailored, robust, parallel
nonlinear solver completes the exposition of the developed tools to tackle the
problem. First, a comparison against experimental data is performed to show the
availability of the finite element approximation to model the physical
phenomena. Then, a selected state-of-the-art 3D benchmark is reproduced,
focusing on the parallel performance of the algorithms.
"
1921,"  In the framework of matrix valued observables with low rank means, Stein's
unbiased risk estimate (SURE) can be useful for risk estimation and for tuning
the amount of shrinkage towards low rank matrices. This was demonstrated by
Candès et al. (2013) for singular value soft thresholding, which is a
Lipschitz continuous estimator. SURE provides an unbiased risk estimate for an
estimator whenever the differentiability requirements for Stein's lemma are
satisfied. Lipschitz continuity of the estimator is sufficient, but it is
emphasized that differentiability Lebesgue almost everywhere isn't. The reduced
rank estimator, which gives the best approximation of the observation with a
fixed rank, is an example of a discontinuous estimator for which Stein's lemma
actually applies. This was observed by Mukherjee et al. (2015), but the proof
was incomplete. This brief note gives a sufficient condition for Stein's lemma
to hold for estimators with discontinuities, which is then shown to be
fulfilled for a class of spectral function estimators including the reduced
rank estimator. Singular value hard thresholding does, however, not satisfy the
condition, and Stein's lemma does not apply to this estimator.
"
19210,"  We propose a new active learning strategy designed for deep neural networks.
The goal is to minimize the number of data annotation queried from an oracle
during training. Previous active learning strategies scalable for deep networks
were mostly based on uncertain sample selection. In this work, we focus on
examples lying close to the decision boundary. Based on theoretical works on
margin theory for active learning, we know that such examples may help to
considerably decrease the number of annotations. While measuring the exact
distance to the decision boundaries is intractable, we propose to rely on
adversarial examples. We do not consider anymore them as a threat instead we
exploit the information they provide on the distribution of the input space in
order to approximate the distance to decision boundaries. We demonstrate
empirically that adversarial active queries yield faster convergence of CNNs
trained on MNIST, the Shoe-Bag and the Quick-Draw datasets.
"
7362,"  For over twenty years, the term 'cosmic web' has guided our understanding of
the large-scale arrangement of matter in the cosmos, accurately evoking the
concept of a network of galaxies linked by filaments. But the physical
correspondence between the cosmic web and structural-engineering or textile
'spiderwebs' is even deeper than previously known, and extends to origami
tessellations as well. Here we explain that in a good structure-formation
approximation known as the adhesion model, threads of the cosmic web form a
spiderweb, i.e. can be strung up to be entirely in tension. The correspondence
is exact if nodes sampling voids are included, and if structure is excluded
within collapsed regions (walls, filaments and haloes), where dark-matter
multistreaming and baryonic physics affect the structure. We also suggest how
concepts arising from this link might be used to test cosmological models: for
example, to test for large-scale anisotropy and rotational flows in the cosmos.
"
16845,"  Although proportional hazard rate model is a very popular model to analyze
failure time data, sometimes it becomes important to study the additive hazard
rate model. Again, sometimes the concept of the hazard rate function is
abstract, in comparison to the concept of mean residual life function. A new
model called `dynamic additive mean residual life model' where the covariates
are time-dependent has been defined in the literature. Here we study the
closure properties of the model for different positive and negative ageing
classes under certain condition(s). Quite a few examples are presented to
illustrate different properties of the model.
"
2932,"  When participating in electricity markets, owners of battery energy storage
systems must bid in such a way that their revenues will at least cover their
true cost of operation. Since cycle aging of battery cells represents a
substantial part of this operating cost, the cost of battery degradation must
be factored in these bids. However, existing models of battery degradation
either do not fit market clearing software or do not reflect the actual battery
aging mechanism. In this paper we model battery cycle aging using a piecewise
linear cost function, an approach that provides a close approximation of the
cycle aging mechanism of electrochemical batteries and can be incorporated
easily into existing market dispatch programs. By defining the marginal aging
cost of each battery cycle, we can assess the actual operating profitability of
batteries. A case study demonstrates the effectiveness of the proposed model in
maximizing the operating profit of a battery energy storage system taking part
in the ISO New England energy and reserve markets.
"
13396,"  Stochastic Gradient Descent (SGD) is widely used in machine learning problems
to efficiently perform empirical risk minimization, yet, in practice, SGD is
known to stall before reaching the actual minimizer of the empirical risk. SGD
stalling has often been attributed to its sensitivity to the conditioning of
the problem; however, as we demonstrate, SGD will stall even when applied to a
simple linear regression problem with unity condition number for standard
learning rates. Thus, in this work, we numerically demonstrate and
mathematically argue that stalling is a crippling and generic limitation of SGD
and its variants in practice. Once we have established the problem of stalling,
we generalize an existing framework for hedging against its effects, which (1)
deters SGD and its variants from stalling, (2) still provides convergence
guarantees, and (3) makes SGD and its variants more practical methods for
minimization.
"
7607,"  Given a 2-crossing minimal chart $\Gamma$, a minimal chart with two
crossings, set $\alpha=\min\{~i~|~$there exists an edge of label $i$ containing
a white vertex$\}$, and $\beta=\max\{~i~|~$there exists an edge of label $i$
containing a white vertex$\}$. In this paper we study the structure of a
neighbourhood of $\Gamma_\alpha\cup\Gamma_\beta$, and propose a normal form for
2-crossing minimal $n$-charts, here $\Gamma_\alpha$ and $\Gamma_\beta$ mean the
union of all the edges of label $\alpha$ and $\beta$ respectively.
"
